timestamp,realVolumeValue,accX,accY,accZ,ir0,ir1,ir2,milkVolume,confidence,totalMilkVolume,totalRange,bottleSize,bottleState,tiltOutOfRange,motionOutOfRange
1698068134.8355908,70,3165.0,91.0,15980.0,14476.0,13412.0,16382.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068135.045662,70,3385.0,181.0,16000.0,14367.0,13308.0,16282.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068135.2257771,70,3031.0,54.0,16155.0,14569.0,13722.0,16961.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068135.4360352,70,3041.0,178.0,16044.0,14531.0,13342.0,16085.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068135.645396,70,3149.0,189.0,16030.0,14341.0,13333.0,16489.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068135.84742,70,3168.0,179.0,15903.0,14422.0,13335.0,16319.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068136.035625,70,3206.0,212.0,16212.0,14253.0,13323.0,16308.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068136.246537,70,3081.0,1.0,15963.0,14360.0,13337.0,16221.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068136.424803,70,2725.0,317.0,15970.0,14773.0,13395.0,16203.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068136.6358209,70,2904.0,419.0,16001.0,14350.0,13265.0,16397.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068136.847601,70,2657.0,589.0,16304.0,15249.0,13617.0,16271.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068137.0254412,70,2487.0,529.0,15994.0,15033.0,13514.0,16842.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068137.235842,70,2018.0,1599.0,15756.0,15996.0,13111.0,15484.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068137.4474158,70,563.0,3213.0,16240.0,16937.0,13216.0,15725.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068137.6263862,70,-33.0,3353.0,16597.0,17144.0,12610.0,14568.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068137.836999,70,-104.0,2471.0,15846.0,16524.0,13119.0,16019.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068138.04584,70,153.0,2540.0,16174.0,16707.0,12994.0,15177.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068138.225951,70,208.0,2190.0,15927.0,16870.0,13220.0,15479.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068138.435435,70,396.0,2047.0,16326.0,16436.0,13516.0,16233.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068138.6460152,70,549.0,2213.0,16186.0,16699.0,13027.0,15001.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068138.8251572,70,1106.0,1355.0,15903.0,15297.0,13578.0,17163.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068139.066049,70,2309.0,-488.0,16288.0,15012.0,14047.0,16742.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068139.275433,70,3009.0,-434.0,16142.0,13593.0,13820.0,16603.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068139.4572759,70,3678.0,-993.0,15688.0,14021.0,13829.0,16128.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068139.665927,70,3568.0,-1068.0,15777.0,12460.0,13296.0,17376.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068139.874741,70,3328.0,-1203.0,16202.0,13687.0,13666.0,16056.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068140.055376,70,3197.0,-1250.0,16213.0,12503.0,13642.0,17653.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
