timestamp,realVolumeValue,accX,accY,accZ,ir0,ir1,ir2,milkVolume,confidence,totalMilkVolume,totalRange,bottleSize,bottleState,tiltOutOfRange,motionOutOfRange
1698068342.585501,80,1982.0,3372.0,15965.0,17642.0,16112.0,15952.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068342.795714,80,2095.0,3031.0,15793.0,17737.0,16579.0,16325.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068343.006256,80,2270.0,2582.0,15967.0,18621.0,16402.0,15982.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068343.186831,80,1799.0,1591.0,15601.0,17930.0,17162.0,18638.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068343.396326,80,2003.0,517.0,16230.0,15809.0,16916.0,18263.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068343.60541,80,2396.0,-1888.0,15374.0,14025.0,16983.0,19626.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068343.785554,80,3004.0,-1258.0,18413.0,15329.0,17599.0,18579.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068343.996041,80,2614.0,669.0,17202.0,16005.0,16979.0,18158.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068344.206805,80,2156.0,-44.0,15417.0,16172.0,16598.0,18681.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068344.386214,80,1003.0,393.0,15765.0,16684.0,18041.0,19633.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068344.596498,80,-447.0,681.0,16500.0,19000.0,17698.0,20055.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068344.8061872,80,-871.0,-671.0,15360.0,15370.0,16653.0,22731.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068344.9855509,80,-307.0,-162.0,17537.0,18278.0,15968.0,18795.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068345.196418,80,29.0,1051.0,16137.0,16667.0,17011.0,21101.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068345.406199,80,-74.0,1064.0,16276.0,19583.0,16829.0,17824.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068345.586263,80,354.0,1040.0,16180.0,17154.0,17132.0,21204.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068345.796298,80,-26.0,1522.0,17088.0,17946.0,15652.0,16523.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068346.0054889,80,1863.0,1163.0,16195.0,16857.0,17381.0,19347.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068346.186243,80,1528.0,2292.0,16707.0,18055.0,16855.0,16665.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068346.425486,80,3038.0,-765.0,16528.0,16357.0,17615.0,20429.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068346.6062322,80,2329.0,3890.0,15764.0,17043.0,14965.0,15855.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068346.8167028,80,1587.0,2775.0,15336.0,17826.0,17717.0,18785.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068347.026202,80,2328.0,-527.0,16405.0,18883.0,16867.0,17910.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068347.206032,80,1303.0,387.0,16692.0,14915.0,17138.0,21122.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068347.418419,80,963.0,-607.0,16370.0,17248.0,17025.0,18032.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068347.6263719,80,701.0,-767.0,16110.0,14423.0,15934.0,22105.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068347.806206,80,-362.0,-275.0,16478.0,17757.0,16679.0,19600.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068348.018399,80,-1747.0,721.0,16548.0,16278.0,16557.0,21598.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068348.2258291,80,-2222.0,410.0,16313.0,18406.0,16238.0,19064.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068348.405477,80,-1523.0,439.0,16126.0,16652.0,15544.0,20474.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068348.6166549,80,-587.0,471.0,15893.0,17310.0,16744.0,19280.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068348.825602,80,317.0,1947.0,16172.0,17692.0,17196.0,20036.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068349.006305,80,929.0,1280.0,15984.0,17988.0,17169.0,19372.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068349.218579,80,1052.0,1863.0,16122.0,16891.0,16854.0,17872.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068349.4254808,80,975.0,2148.0,16390.0,18878.0,16889.0,18267.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068349.6063461,80,599.0,1499.0,15943.0,17693.0,16874.0,18973.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068349.816617,80,485.0,1635.0,16223.0,17504.0,16686.0,18356.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068350.056756,80,143.0,1435.0,16223.0,18172.0,17018.0,19397.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068350.20664,80,-659.0,1138.0,16257.0,17972.0,17227.0,19738.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068350.4158878,80,-967.0,1171.0,16242.0,18020.0,16568.0,18925.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068350.626315,80,-1135.0,1143.0,16289.0,17416.0,16206.0,19654.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068350.836199,80,-1160.0,1183.0,16391.0,18424.0,16060.0,19196.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068351.0463948,80,-969.0,1099.0,16095.0,17550.0,17009.0,19775.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068351.256322,80,-935.0,1187.0,16220.0,18340.0,16846.0,19296.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068351.435513,80,-801.0,1048.0,16276.0,17663.0,16249.0,19768.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068351.646519,80,-1114.0,1013.0,16117.0,18185.0,16447.0,18949.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068351.856297,80,-939.0,1202.0,16180.0,17529.0,16811.0,19600.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068352.036196,80,-865.0,1215.0,16186.0,18531.0,16596.0,18903.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068352.246748,80,-771.0,1207.0,16329.0,17731.0,16912.0,19754.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068352.456322,80,-809.0,1140.0,16178.0,18270.0,16580.0,19322.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068352.635809,80,-807.0,1339.0,16214.0,17964.0,16613.0,19545.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068352.846559,80,-725.0,1259.0,16217.0,18170.0,16722.0,19091.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068353.056367,80,-917.0,1223.0,16208.0,17742.0,16867.0,19192.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068353.235743,80,-755.0,1271.0,16090.0,18150.0,16626.0,19184.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068353.446665,80,-657.0,1220.0,16260.0,18198.0,16697.0,19313.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068353.6556978,80,-645.0,1223.0,16148.0,17719.0,16838.0,19146.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068353.836465,80,-751.0,1147.0,16173.0,18078.0,16901.0,19280.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068354.046519,80,-611.0,1283.0,16372.0,18072.0,16760.0,19452.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068354.255756,80,-615.0,1066.0,16084.0,17852.0,16701.0,19200.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068354.436355,80,-715.0,1151.0,16260.0,17715.0,16913.0,19380.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068354.648267,80,-763.0,1072.0,16211.0,18285.0,16743.0,19229.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068354.855725,80,-655.0,1019.0,16220.0,17821.0,16838.0,19440.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068355.066369,80,-1219.0,2057.0,15970.0,18010.0,16537.0,19238.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068355.276571,80,-591.0,1107.0,16215.0,19403.0,17279.0,20239.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068355.456388,80,-545.0,1371.0,16360.0,18327.0,16981.0,19896.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068355.6662679,80,-749.0,1227.0,16559.0,18548.0,15529.0,15996.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068355.876751,80,-985.0,2682.0,15533.0,18064.0,17500.0,19281.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068356.055764,80,389.0,2936.0,15149.0,18955.0,16520.0,17612.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068356.266029,80,396.0,3946.0,15858.0,17913.0,16600.0,17463.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068356.475605,80,461.0,2553.0,15752.0,16548.0,17946.0,20233.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068356.65627,80,-106.0,180.0,17402.0,18702.0,15618.0,18824.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068356.865645,80,1456.0,-154.0,15927.0,13856.0,16546.0,18635.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068357.076459,80,883.0,745.0,15481.0,17448.0,16072.0,16269.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068357.25646,80,1546.0,1268.0,16380.0,16821.0,16827.0,21231.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068357.466388,80,1015.0,1266.0,17104.0,17708.0,15661.0,16949.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068357.6763859,80,471.0,2880.0,15283.0,17161.0,16520.0,16141.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068357.855596,80,251.0,3920.0,15890.0,20200.0,17335.0,17307.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068358.065661,80,1531.0,3903.0,15935.0,18328.0,15746.0,18610.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068358.2763891,80,979.0,3721.0,16134.0,18133.0,14527.0,15374.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068358.458065,80,1874.0,3704.0,15597.0,17603.0,16668.0,15863.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068358.665608,80,1876.0,2016.0,15583.0,19135.0,16469.0,15721.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068358.8756452,80,921.0,109.0,15295.0,13730.0,14995.0,20385.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068359.05556,80,173.0,-835.0,16280.0,18329.0,15001.0,16674.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068359.296577,80,-515.0,-97.0,16592.0,14061.0,14877.0,21845.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068359.506744,80,-150.0,-507.0,15907.0,18528.0,15947.0,17753.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068359.656848,80,649.0,641.0,16027.0,15930.0,17762.0,20023.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068359.866477,80,46.0,-1.0,15760.0,17949.0,17971.0,20445.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068360.075588,80,1160.0,378.0,16640.0,14634.0,16788.0,19610.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068360.2565,80,863.0,-112.0,16220.0,17808.0,16680.0,18382.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068360.4681082,80,497.0,26.0,16346.0,16741.0,16843.0,20984.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068360.676297,80,613.0,-141.0,16125.0,16887.0,17909.0,19978.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068360.855647,80,1203.0,298.0,16070.0,16448.0,18467.0,19658.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068361.066399,80,921.0,171.0,16008.0,16434.0,16365.0,21505.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068361.275706,80,393.0,1315.0,16300.0,17580.0,15749.0,18294.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068361.456111,80,-683.0,2124.0,15713.0,17034.0,16589.0,18994.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068361.666391,80,653.0,1831.0,15778.0,19348.0,18214.0,19079.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068361.876243,80,-68.0,1239.0,15987.0,18654.0,15561.0,18161.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068362.0563579,80,-328.0,1586.0,16707.0,17875.0,15397.0,16498.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068362.266443,80,-244.0,733.0,16061.0,17504.0,17758.0,20380.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068362.476412,80,-705.0,-1295.0,16270.0,15593.0,16839.0,21753.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068362.656045,80,1203.0,-683.0,16519.0,15720.0,17094.0,18097.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068362.866445,80,1240.0,1786.0,15508.0,17066.0,16762.0,21229.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068363.0763102,80,1619.0,2662.0,16030.0,17316.0,16038.0,15467.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068363.256613,80,1090.0,2692.0,16243.0,16690.0,17785.0,18025.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068363.466459,80,1479.0,2023.0,15905.0,19001.0,14974.0,15194.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068363.705656,80,2031.0,1752.0,15481.0,16939.0,18089.0,20188.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068363.885664,80,2222.0,1347.0,16665.0,16168.0,15929.0,16149.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068364.0963411,80,0.0,1446.0,16458.0,18558.0,15300.0,16972.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068364.306354,80,-342.0,699.0,14495.0,16747.0,16862.0,21749.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068364.488316,80,2040.0,1611.0,15477.0,15602.0,16027.0,15539.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068364.696508,80,1687.0,1162.0,15133.0,17047.0,15962.0,19620.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068364.905695,80,1819.0,1839.0,16527.0,18621.0,16465.0,19441.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068365.0864692,80,-741.0,2110.0,15317.0,16754.0,14403.0,17842.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068365.29639,80,-1992.0,3272.0,15665.0,18574.0,14320.0,15400.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068365.508455,80,-1871.0,3065.0,15583.0,17707.0,15323.0,17753.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068365.686462,80,-747.0,2717.0,16544.0,19561.0,16636.0,17707.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068365.8964071,80,-1210.0,3785.0,16014.0,16718.0,14993.0,16959.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068366.1064901,80,-510.0,1231.0,16086.0,17834.0,16808.0,19438.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068366.286402,80,154.0,2346.0,15958.0,19197.0,17042.0,17727.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068366.498188,80,595.0,2007.0,17552.0,20253.0,16927.0,17600.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068366.706882,80,1126.0,1807.0,16090.0,18103.0,16866.0,19463.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
