timestamp,realVolumeValue,accX,accY,accZ,ir0,ir1,ir2,milkVolume,confidence,totalMilkVolume,totalRange,bottleSize,bottleState,tiltOutOfRange,motionOutOfRange
1698059029.22628,60,2351.0,188.0,16279.0,12144.0,13227.0,14771.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059029.43569,60,2228.0,-65.0,16065.0,12582.0,13182.0,14094.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059029.615823,60,2551.0,-101.0,16031.0,11883.0,13017.0,14060.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059029.825469,60,2120.0,-523.0,15702.0,12538.0,13502.0,14971.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059030.034741,60,1850.0,-145.0,16258.0,12533.0,13334.0,14847.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059030.2148108,60,1707.0,-483.0,16243.0,12163.0,13300.0,15511.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059030.425761,60,1779.0,-467.0,16095.0,12484.0,13462.0,15224.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059030.6367412,60,2126.0,-135.0,16237.0,12152.0,13321.0,14503.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059030.816224,60,2396.0,-527.0,15879.0,12107.0,13285.0,14792.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059031.0255861,60,2594.0,-313.0,16060.0,12471.0,13427.0,14635.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059031.2647219,60,2645.0,-513.0,16056.0,11630.0,12948.0,14531.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059031.444905,60,2657.0,-685.0,15938.0,12491.0,13517.0,14881.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059031.65522,60,2525.0,-381.0,16198.0,11976.0,13300.0,15017.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059031.864931,60,2652.0,-739.0,16075.0,11784.0,12975.0,14266.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059032.04494,60,2807.0,-847.0,15929.0,11970.0,13298.0,14789.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059032.2557511,60,3213.0,-623.0,15889.0,11588.0,12964.0,14273.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059032.4647431,60,3476.0,-535.0,15897.0,11317.0,12782.0,14074.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059032.644757,60,3495.0,-438.0,15918.0,11944.0,13158.0,14179.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059032.8559952,60,3497.0,-362.0,15902.0,11596.0,12929.0,14221.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059033.064892,60,3270.0,-320.0,16301.0,11755.0,12799.0,13718.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059033.24441,60,3290.0,-355.0,16140.0,11642.0,13008.0,14184.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059033.455745,60,3392.0,-361.0,15972.0,11870.0,13038.0,13925.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059033.695584,60,3289.0,-354.0,15967.0,11695.0,12857.0,13858.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059033.846442,60,3486.0,-559.0,15748.0,11698.0,13051.0,14208.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059034.0556211,60,3463.0,-374.0,15946.0,11736.0,13001.0,14002.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059034.265411,60,3418.0,-613.0,15860.0,11367.0,12819.0,14012.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059034.4460158,60,3423.0,-555.0,15853.0,11719.0,12954.0,13987.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059034.655092,60,3527.0,-605.0,16028.0,11452.0,12872.0,14354.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059034.864944,60,3650.0,-769.0,15768.0,11403.0,12821.0,13872.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059035.0458,60,3597.0,-753.0,15912.0,11364.0,12862.0,14074.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059035.255646,60,3714.0,-484.0,15705.0,11423.0,12885.0,13919.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059035.464776,60,3578.0,-517.0,15777.0,11641.0,12909.0,14121.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059035.675369,60,3624.0,-561.0,15828.0,11324.0,12822.0,14094.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059035.8556051,60,3613.0,-473.0,15950.0,11723.0,12899.0,13848.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059036.065896,60,3927.0,-189.0,16203.0,11493.0,12929.0,14150.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059036.2753248,60,3653.0,-211.0,15839.0,11756.0,12857.0,13712.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059036.455508,60,3345.0,-302.0,16257.0,11512.0,12881.0,14391.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059036.6660209,60,2263.0,-749.0,15942.0,12393.0,13135.0,14206.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698059036.875901,60,1955.0,-109.0,15973.0,12245.0,13405.0,14557.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
