timestamp,realVolumeValue,accX,accY,accZ,ir0,ir1,ir2,milkVolume,confidence,totalMilkVolume,totalRange,bottleSize,bottleState,tiltOutOfRange,motionOutOfRange
1698068892.160743,80,965.0,1880.0,16375.0,16884.0,17466.0,16728.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068892.339254,80,1216.0,1940.0,16213.0,17769.0,16669.0,15622.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068892.5488029,80,1232.0,1863.0,15862.0,16763.0,16844.0,16296.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068892.761733,80,933.0,1300.0,16150.0,15968.0,17244.0,16144.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068892.939598,80,1451.0,1410.0,16159.0,16047.0,18219.0,17799.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068893.149025,80,1834.0,1180.0,15672.0,16825.0,16949.0,16180.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068893.360063,80,1339.0,1199.0,16164.0,16285.0,16944.0,16604.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068893.539772,80,1654.0,1986.0,15960.0,17400.0,17486.0,16790.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068893.750401,80,769.0,2725.0,15206.0,17678.0,16320.0,15817.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068893.9615831,80,-446.0,4232.0,15916.0,17693.0,16424.0,15364.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068894.140331,80,-307.0,4054.0,15514.0,18195.0,15778.0,15320.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068894.349977,80,-705.0,2926.0,14188.0,17824.0,17717.0,17459.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068894.5614362,80,252.0,2266.0,16764.0,16079.0,16987.0,17140.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068894.741088,80,-943.0,2161.0,15297.0,17075.0,15221.0,16129.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068894.9520059,80,-410.0,1743.0,15935.0,17507.0,17180.0,17113.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068895.16149,80,-205.0,2159.0,16322.0,17752.0,17356.0,16274.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068895.3392239,80,-441.0,1712.0,16021.0,16895.0,16076.0,17015.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068895.582028,80,-480.0,1471.0,16184.0,16275.0,15827.0,17372.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068895.761633,80,-625.0,1574.0,16116.0,16795.0,16388.0,16266.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068895.969605,80,-597.0,1195.0,16216.0,17738.0,17689.0,18459.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698068896.181876,80,-725.0,1416.0,16247.0,17740.0,16511.0,16169.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
