timestamp,realVolumeValue,accX,accY,accZ,ir0,ir1,ir2,milkVolume,confidence,totalMilkVolume,totalRange,bottleSize,bottleState,tiltOutOfRange,motionOutOfRange
1698069430.992758,90,132.0,-146.0,16215.0,18405.0,20294.0,20919.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069431.2023869,90,221.0,-70.0,16296.0,18353.0,20501.0,21037.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069431.383455,90,160.0,-138.0,16301.0,18543.0,20391.0,21436.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069431.592674,90,166.0,-126.0,16322.0,18364.0,20373.0,21170.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069431.8029408,90,213.0,-149.0,16268.0,18479.0,20299.0,20936.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069431.983093,90,196.0,-159.0,16276.0,18393.0,20223.0,21378.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069432.224465,90,223.0,-72.0,16261.0,18487.0,20270.0,21278.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069432.432613,90,176.0,-157.0,16250.0,18331.0,20369.0,21015.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069432.6134,90,206.0,-163.0,16287.0,18492.0,20357.0,21158.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069432.822812,90,170.0,-129.0,16328.0,18372.0,20263.0,21339.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069433.032059,90,222.0,-153.0,16296.0,18457.0,20285.0,21087.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069433.213162,90,120.0,-222.0,16321.0,18388.0,20329.0,21176.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069433.423442,90,179.0,-147.0,16279.0,18490.0,20314.0,21236.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069433.632731,90,196.0,-139.0,16235.0,18379.0,20345.0,21187.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069433.812941,90,194.0,-127.0,16243.0,18464.0,20316.0,21121.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1698069434.0223842,90,196.0,-151.0,16312.0,18374.0,20282.0,21261.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
